상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202511A0992375,롯데리아원주치악로,,I2,음식,I210,기타 간이,I21004,버거,I56111,한식 일반 음식점업,51,강원특별자치도,51130,원주시,51130610,태장1동,5113011200,태장동,5113011200107000060,1,대지,700.0,60.0,강원특별자치도 원주시 태장동 700-60,511303219054,강원특별자치도 원주시 치악로,1971.0,,5113011200107000060000001,,강원특별자치도 원주시 치악로 1971,220966.0,26325,,,,127.956395699292,37.356799113605
MA0106202512A1419548,롯데리아원통점,,I2,음식,I210,기타 간이,I21004,버거,I56111,한식 일반 음식점업,51,강원특별자치도,51810,인제군,51810320,북면,5181032021,북면,5181032021107110001,1,대지,711.0,1.0,강원특별자치도 인제군 북면 원통리 711-1,518104499135,강원특별자치도 인제군 북면 원통로147번길,27.0,,4281032021007110001011421,,강원특별자치도 인제군 북면 원통로147번길 27,252822.0,24612,,,,128.202821768365,38.1229708600555
MA0106202201A0010488,버거킹원주명륜오일뱅크점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,51,강원특별자치도,51130,원주시,51130542,명륜2동,5113010600,명륜동,5113010600108220001,1,대지,822.0,1.0,강원특별자치도 원주시 명륜동 822-1,511303219011,강원특별자치도 원주시 남원로,505.0,,4213010600108220001007907,,강원특별자치도 원주시 남원로 505,220948.0,26481,,,,127.945231873454,37.3297147755777
MA0106202512A0086736,롯데리아속초조양점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,51,강원특별자치도,51150,강릉시,51150360,사천면,5115036024,사천면,5115036024106410009,1,대지,641.0,9.0,강원특별자치도 강릉시 사천면 판교리 641-9,511502000023,강원특별자치도 강릉시 사천면 동해대로,4030.0,,4215036024106410009000001,,강원특별자치도 강릉시 사천면 동해대로 4030,210853.0,25435,,,,128.842291189025,37.8422291890912
MA0106202509A0010854,비케이알버거킹강릉임당점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,51,강원특별자치도,51150,강릉시,51150520,중앙동,5115010500,임당동,5115010500101120001,1,대지,112.0,1.0,강원특별자치도 강릉시 임당동 112-1,511503000145,강원특별자치도 강릉시 경강로,2109.0,,4215010500101120001024089,,강원특별자치도 강릉시 경강로 2109,210080.0,25532,,,,128.897179486046,37.7556698999348
MA0106202510A1596417,버거킹원주,무실점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,51,강원특별자치도,51130,원주시,51130660,무실동,5113011500,무실동,5113011500118570006,1,대지,1857.0,6.0,강원특별자치도 원주시 무실동 1857-6,511304517922,강원특별자치도 원주시 능라동길,61.0,,4213011500118570006000002,,강원특별자치도 원주시 능라동길 61,220150.0,26392,,,,127.931227919247,37.3341416203856
MA010120220802639761,롯데리아안양,호계점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41173,안양시 동안구,41173580,호계1동,4117310400,호계동,4117310400109490010,1,대지,949.0,10.0,경기도 안양시 동안구 호계동 949-10,411732012008,경기도 안양시 동안구 경수대로,561.0,,4117310400109490010007455,,경기도 안양시 동안구 경수대로 561,431839.0,14116,,1,,126.95727925348,37.3727947648286
MA010120220802797372,롯데리아,구성점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41463,용인시 기흥구,41463570,마북동,4146311300,마북동,4146311300103200002,1,대지,320.0,2.0,경기도 용인시 기흥구 마북동 320-2,414633204013,경기도 용인시 기흥구 구성로,58.0,,4146311300103200002024302,,경기도 용인시 기흥구 구성로 58,446509.0,16920,,,,127.116041030461,37.2947613188108
MA010120220810669895,삼정피앤디버거킹,수원매탄점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41117,수원시 영통구,41117530,매탄3동,4111710100,매탄동,4111710100112760000,1,대지,1276.0,,경기도 수원시 영통구 매탄동 1276,411173176021,경기도 수원시 영통구 효원로,400.0,,4111710100112760000001761,,경기도 수원시 영통구 효원로 400,443848.0,16547,,1,,127.045383860171,37.2580650822208
MA010120220802324057,롯데리아시흥,제일점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41390,시흥시,41390520,신천동,4139010200,신천동,4139010200107080013,1,대지,708.0,13.0,경기도 시흥시 신천동 708-13,413904397660,경기도 시흥시 호현로10번길,17.0,,4139010200107080013006840,,경기도 시흥시 호현로10번길 17,429828.0,14910,,1,,126.78507229543,37.4411296656283
MA010120220802277400,롯데리아수원,당수점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41113,수원시 권선구,41113700,입북동,4111314100,당수동,4111314100102320002,1,대지,232.0,2.0,경기도 수원시 권선구 당수동 232-2,411133175015,경기도 수원시 권선구 당진로,20.0,,4111314100102320002022508,당수프라자,경기도 수원시 권선구 당진로 20,441470.0,16375,,1,,126.940882925009,37.2908388732994
MA010120220811977487,맥도날드고양원당DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41281,고양시 덕양구,41281540,성사1동,4128110100,주교동,4128110100106100004,1,대지,610.0,4.0,경기도 고양시 덕양구 주교동 610-4,412813000136,경기도 고양시 덕양구 호국로,777.0,,4128110100106100004013851,,경기도 고양시 덕양구 호국로 777,412812.0,10461,,,,126.835144993548,37.6560079672001
MA010120220806306398,롯데리아고양,원흥점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41281,고양시 덕양구,41281530,흥도동,4128110500,도내동,4128110500109570000,1,대지,957.0,,경기도 고양시 덕양구 도내동 957,412813194082,경기도 고양시 덕양구 도래울로,105.0,,4128110500109480025000001,,경기도 고양시 덕양구 도래울로 105,412060.0,10551,,,,126.871467959218,37.6350782457999
MA010120220813541373,롯데리아수원파장,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41111,수원시 장안구,41111571,정자1동,4111113000,정자동,4111113000105340002,1,대지,534.0,2.0,경기도 수원시 장안구 정자동 534-2,411113174015,경기도 수원시 장안구 파장로,91.0,,4111113000105340002077605,건우까사미,경기도 수원시 장안구 파장로 91,440840.0,16337,,1,,126.990953427718,37.3071440364145
MA010120220804832219,롯데리아,전곡점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41800,연천군,41800253,전곡읍,4180025321,전곡읍,4180025321104740002,1,대지,474.0,2.0,경기도 연천군 전곡읍 전곡리 474-2,418003215032,경기도 연천군 전곡읍 온골로,49.0,,4180025321104740002002187,,경기도 연천군 전곡읍 온골로 49,486903.0,11028,,,,127.06769753715,38.0252785573955
MA010120220801148941,롯데리아경기북부청사,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41150,의정부시,41150568,신곡2동,4115010400,신곡동,4115010400107630001,1,대지,763.0,1.0,경기도 의정부시 신곡동 763-1,411503181039,경기도 의정부시 장곡로,620.0,,4115010400107630001019709,,경기도 의정부시 장곡로 620,480864.0,11775,,1,,127.071667366849,37.7503613772785
MA010120220811746133,롯데리아야탑역점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41135,성남시 분당구,41135620,야탑1동,4113510700,야탑동,4113510700103520004,1,대지,352.0,4.0,경기도 성남시 분당구 야탑동 352-4,411354340276,경기도 성남시 분당구 성남대로925번길,11.0,,4113510700103520004064109,유니마트,경기도 성남시 분당구 성남대로925번길 11,463828.0,13497,,1,,127.127291511351,37.4120455704897
MA010120220800140898,롯데리아양주,옥정점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41630,양주시,41630580,옥정2동,4163011400,옥정동,4163011400109630015,1,대지,963.0,15.0,경기도 양주시 옥정동 963-15,416303350563,경기도 양주시 회천남로,88.0,,4163011400109630015000001,M타워,경기도 양주시 회천남로 88,482130.0,11473,,,,127.092801186646,37.8185494765437
MA010120220802567210,롯데리아김포통진점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41570,김포시,41570250,통진읍,4157025022,통진읍,4157025022101170005,1,대지,117.0,5.0,경기도 김포시 통진읍 마송리 117-5,415702209001,경기도 김포시 통진읍 김포대로,2242.0,,4157025022101170005000002,,경기도 김포시 통진읍 김포대로 2242,415865.0,10019,,,,126.597373382551,37.6902226553213
MA010120220806541848,롯데리아남양주,진접점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41360,남양주시,41360253,진접읍,4136025328,진접읍,4136025328110970000,1,대지,1097.0,,경기도 남양주시 진접읍 금곡리 1097,413603197067,경기도 남양주시 진접읍 해밀예당3로,51.0,,4136025328110970000000001,진접지젤타워,경기도 남양주시 진접읍 해밀예당3로 51,472861.0,12068,,,,127.198033039013,37.7143041680853
MA010120220803182311,롯데리아2지구점,화성봉담,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41593,화성시 효행구,41593250,봉담읍,4159325021,봉담읍,4159325021106900001,1,대지,690.0,1.0,경기도 화성시 효행구 봉담읍 상리 690-1,415934430654,경기도 화성시 효행구 봉담읍 상리2길,55.0,,4159025321106900001000001,봉담어반센터,경기도 화성시 효행구 봉담읍 상리2길 55,445891.0,18309,,1,,126.946951290247,37.2250746207814
MA010120220807009084,롯데리아,서정점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41220,평택시,41220510,중앙동,4122010900,이충동,4122010900104630052,1,대지,463.0,52.0,경기도 평택시 이충동 463-52,412203188080,경기도 평택시 정암로,32.0,,4122010900104630052000001,신도빌딩,경기도 평택시 정암로 32,459825.0,17783,,,,127.057349646549,37.0566283058437
MA010120220808745913,시흥하늘휴게소롯데리아,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41390,시흥시,41390570,목감동,4139012400,조남동,4139012400200150001,2,산,15.0,1.0,경기도 시흥시 조남동 산 15-1,413901000140,경기도 시흥시 수도권제1순환고속도로,105.0,,4139012400200150001000001,,경기도 시흥시 수도권제1순환고속도로 105,429320.0,14983,,1,,126.855468966996,37.383814786176
MA010120220805269359,롯데리아일산후곡,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41287,고양시 일산서구,41287530,일산3동,4128710100,일산동,4128710100110790000,1,대지,1079.0,,경기도 고양시 일산서구 일산동 1079,412873193028,경기도 고양시 일산서구 일산로,544.0,,4128710100110790000000951,,경기도 고양시 일산서구 일산로 544,411827.0,10374,,,,126.767806180832,37.6780677265255
MA010120220802175820,롯데리아,가평점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41820,가평군,41820250,가평읍,4182025021,가평읍,4182025021104740015,1,대지,474.0,15.0,경기도 가평군 가평읍 읍내리 474-15,418203000142,경기도 가평군 가평읍 가화로,106.0,,4182025021104740015005101,외,경기도 가평군 가평읍 가화로 106,477805.0,12419,,,,127.514186950695,37.8292031146057
MA010120220802818176,롯데리아용인역북점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41461,용인시 처인구,41461525,역북동,4146110200,역북동,4146110200104280007,1,대지,428.0,7.0,경기도 용인시 처인구 역북동 428-7,414612012012,경기도 용인시 처인구 중부대로,1309.0,,4146110200104280007030490,외,경기도 용인시 처인구 중부대로 1309,449931.0,17047,,,,127.190543344424,37.2361242194345
MA010120220801411806,롯데리아,광교점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41117,수원시 영통구,41117600,광교1동,4111710300,이의동,4111710300113470003,1,대지,1347.0,3.0,경기도 수원시 영통구 이의동 1347-3,411174331238,경기도 수원시 영통구 도청로89번길,43.0,,4111710300113470003000001,에듀프라자,경기도 수원시 영통구 도청로89번길 43,443270.0,16509,,1,,127.047218179165,37.2891592768147
MA010120220801700156,롯데리아의정부신곡점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41150,의정부시,41150567,신곡1동,4115010400,신곡동,4115010400103340002,1,대지,334.0,2.0,경기도 의정부시 신곡동 334-2,411503000001,경기도 의정부시 동일로,462.0,,4115010400103340002002434,,경기도 의정부시 동일로 462,480830.0,11738,,,,127.059623028991,37.7297088603385
MA010120220809867764,롯데리아,이천점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41500,이천시,41500510,창전동,4150010100,창전동,4150010100101670010,1,대지,167.0,10.0,경기도 이천시 창전동 167-10,415004421589,경기도 이천시 이섭대천로1217번길,26.0,,4150010100101670010007659,,경기도 이천시 이섭대천로1217번길 26,467804.0,17369,,,,127.445724560853,37.279697588727
